-8,5,106,955.2834,-0.0275,2
-9,4,105,950.3624,-0.0716,3
-9,4,105,944.2733,-0.1092,4
-9,4,105,935.9419,-0.1395,5
-9,4,105,925.6323,-0.1648,6
-9,4,105,914.7081,-0.1882,7
-9,4,106,902.7136,-0.2138,8
-9,4,106,889.6758,-0.2367,9
-9,4,106,876.2166,-0.2573,10
-9,4,106,862.4002,-0.2759,11
-9,4,106,848.9655,-0.295,12
-8,4,106,834.2204,-0.3121,13
-8,4,106,819.8831,-0.3264,14
-8,4,106,804.8981,-0.3397,15
-8,4,106,790.9156,-0.3528,16
-8,4,105,776.9532,-0.3642,17
-8,4,105,763.3894,-0.3744,18
-8,4,105,750.2104,-0.3829,19
-8,4,105,737.4753,-0.392,20
-8,4,105,724.7138,-0.3983,21
-9,4,106,712.2865,-0.4044,22
-9,4,106,700.8512,-0.4102,23
-9,4,106,689.4115,-0.4148,24
-9,4,106,678.3309,-0.4187,25
-9,4,106,667.7311,-0.422,26
-8,4,107,658.2621,-0.4245,27
-8,4,107,648.9221,-0.4264,28
-8,4,107,639.2671,-0.4283,29
-8,4,107,630.4502,-0.4291,30
-8,4,107,621.9706,-0.4295,31
-9,5,106,614.0367,-0.43,32
-9,5,106,606.3931,-0.4303,33
-9,5,106,599.0066,-0.4293,34
-9,5,106,591.6404,-0.4288,35
-9,5,106,585.4377,-0.4282,36
-9,4,106,578.6122,-0.4264,37
-9,4,106,572.4385,-0.4249,38
-9,4,106,566.3423,-0.4235,39
-9,4,106,560.9237,-0.4214,40
-9,4,106,555.2716,-0.4192,41
-8,4,105,550.0404,-0.4172,42
-8,4,105,545.2689,-0.4147,43
-8,4,105,540.3145,-0.4128,44
-8,4,105,536.0526,-0.4101,45
-8,4,105,531.4589,-0.4077,46
-9,4,106,527.4207,-0.4048,47
-9,4,106,522.7398,-0.4018,48
-9,4,106,519.1834,-0.3997,49
-9,4,106,515.482,-0.3967,50
-9,4,106,511.8812,-0.3936,51
-8,4,106,508.4168,-0.3911,52
-8,4,106,504.8283,-0.3885,53
-8,4,106,501.8233,-0.3853,54
-8,4,106,498.9701,-0.3823,55
-8,4,106,495.9844,-0.3794,56
-8,5,106,493.3292,-0.3766,57
-8,5,106,490.3905,-0.3734,58
-8,5,106,487.8583,-0.3704,59
-8,5,106,485.3146,-0.3673,60
-8,5,106,483.1086,-0.3645,61
-8,5,105,480.5511,-0.3615,62
-8,5,105,478.1869,-0.3589,63
-8,5,105,476.0346,-0.3559,64
-8,5,105,474.4,-0.3527,65
-8,5,105,472.1699,-0.35,66
-8,5,106,470.409,-0.3473,67
-8,5,106,468.4265,-0.3446,68
-8,5,106,466.6025,-0.3418,69
-8,5,106,464.9088,-0.3384,70
-8,4,106,463.1986,-0.3363,71
-8,4,106,461.2498,-0.3331,72
-8,4,106,459.8763,-0.3304,73
-8,4,106,458.3975,-0.3279,74
-8,4,106,456.8187,-0.325,75
-8,4,105,455.5338,-0.3224,76
-8,4,105,454.1118,-0.3201,77
-8,4,105,452.7081,-0.3174,78
-8,4,105,451.3579,-0.3149,79
-8,4,105,450.1493,-0.3124,80
-8,4,107,449.1337,-0.3095,81
-8,4,107,447.752,-0.3078,82
-8,4,107,446.6118,-0.3048,83
-8,4,107,445.5373,-0.3026,84
-8,4,107,444.4312,-0.3005,85
-8,4,106,443.4117,-0.2977,86
-8,4,106,442.4668,-0.296,87
-8,4,106,441.4229,-0.2932,88
-8,4,106,440.4397,-0.2911,89
-8,4,106,439.5871,-0.2889,90
-9,4,106,438.4113,-0.2866,91
-9,4,106,437.6274,-0.2845,92
-9,4,106,437.0758,-0.2815,93
-9,4,106,435.7985,-0.2792,94
-9,4,106,434.9228,-0.2785,95
-9,4,106,434.2412,-0.2755,96
-9,4,106,433.3883,-0.2744,97
-9,4,106,432.8277,-0.2722,98
-9,4,106,432.0388,-0.2703,99
-9,4,106,431.3552,-0.2681,100
