-8,3,106,645.8369,-0.0134,2
-8,3,106,644.0218,-0.0321,3
-8,3,106,643.3703,-0.0474,4
-8,3,106,641.2875,-0.0603,5
-8,3,106,639.2509,-0.0721,6
-9,3,106,636.6123,-0.0835,7
-9,3,106,633.4443,-0.0954,8
-9,3,106,631.1604,-0.106,9
-9,3,106,627.2882,-0.1167,10
-9,3,106,623.7427,-0.1264,11
-8,3,105,620.0207,-0.1361,12
-8,3,105,615.9115,-0.1454,13
-8,3,105,611.788,-0.1538,14
-8,3,105,607.9437,-0.1623,15
-8,3,105,603.43,-0.1691,16
-8,4,105,599.0089,-0.1773,17
-8,4,105,594.4958,-0.184,18
-8,4,105,590.0837,-0.1906,19
-8,4,105,585.5496,-0.1968,20
-8,4,105,581.1927,-0.2026,21
-9,3,106,576.3487,-0.2073,22
-9,3,106,571.9161,-0.2123,23
-9,3,106,567.8353,-0.2169,24
-9,3,106,563.4684,-0.2206,25
-9,3,106,558.8752,-0.2247,26
-9,4,104,554.3067,-0.2282,27
-9,4,104,550.6855,-0.231,28
-9,4,104,546.5509,-0.2338,29
-9,4,104,542.3005,-0.236,30
-9,4,106,538.2456,-0.2386,31
-9,4,106,534.4683,-0.2405,32
-9,4,106,531.0095,-0.2425,33
-9,4,106,527.1996,-0.2438,34
-9,4,106,523.6596,-0.245,35
-9,3,103,520.4775,-0.2459,36
-9,3,103,516.763,-0.2471,37
-9,3,103,513.5482,-0.248,38
-9,3,103,510.226,-0.2481,39
-9,3,103,507.1969,-0.2486,40
-8,4,106,504.178,-0.2487,41
-8,4,106,501.3292,-0.2487,42
-8,4,106,498.4051,-0.2484,43
-8,4,106,495.5454,-0.2483,44
-8,4,106,493.129,-0.2477,45
-9,2,105,490.4138,-0.2478,46
-9,2,105,487.8191,-0.2475,47
-9,2,105,485.4722,-0.2465,48
-9,2,105,483.0105,-0.246,49
-9,2,105,480.7787,-0.2456,50
-9,3,106,478.3742,-0.2448,51
-9,3,106,476.2394,-0.244,52
-9,3,106,474.2015,-0.243,53
-9,3,106,472.4306,-0.2417,54
-9,3,106,470.3606,-0.2408,55
-9,3,106,468.4071,-0.2397,56
-9,3,106,466.6067,-0.2388,57
-9,3,106,464.9229,-0.2375,58
-9,3,106,463.1227,-0.2362,59
-9,3,106,461.5173,-0.2351,60
-9,3,106,460.0412,-0.2345,61
-9,3,106,458.1321,-0.2329,62
-9,3,106,456.5624,-0.2317,63
-9,3,106,455.2737,-0.2302,64
-9,3,106,453.788,-0.2292,65
-9,3,106,452.3508,-0.2278,66
-9,3,106,451.1225,-0.2264,67
-9,3,106,449.7618,-0.225,68
-9,3,106,448.4193,-0.224,69
-9,3,106,447.2239,-0.2223,70
-9,4,106,446.093,-0.2213,71
-9,4,106,444.7952,-0.2195,72
-9,4,106,443.653,-0.2185,73
-9,4,106,442.4547,-0.2169,74
-9,4,106,441.6576,-0.2155,75
-8,2,106,440.4188,-0.214,76
-8,2,106,439.5434,-0.2131,77
-8,2,106,438.499,-0.2114,78
-8,2,106,437.5017,-0.2103,79
-8,2,106,436.5872,-0.2088,80
-9,3,105,435.5673,-0.208,81
-9,3,105,434.805,-0.2065,82
-9,3,105,433.8735,-0.205,83
-9,3,105,433.168,-0.2037,84
-9,3,105,432.5386,-0.2023,85
-9,3,105,431.3952,-0.2019,86
-9,3,105,430.7332,-0.1998,87
-9,3,105,429.8799,-0.1986,88
-9,3,105,429.2117,-0.1973,89
-9,3,105,428.4359,-0.1961,90
-9,3,105,427.8304,-0.1944,91
-9,3,105,427.1967,-0.1935,92
-9,3,105,426.7596,-0.1922,93
-9,3,105,425.7208,-0.1908,94
-8,4,105,425.1692,-0.19,95
-8,4,105,424.7008,-0.1887,96
-8,4,105,423.9784,-0.1871,97
-8,4,105,423.7644,-0.1872,98
-8,4,105,422.9774,-0.1853,99
-9,3,107,422.3979,-0.1839,100
