+6.720158804E+02,-1.980908683E-02,+0,+0
+6.703691538E+02,-3.942434312E-02,+0,+0
+6.677785638E+02,-5.859074377E-02,+0,+0
+6.642562164E+02,-7.718791774E-02,+0,+0
+6.598914154E+02,-9.506910424E-02,+0,+0
+6.547800176E+02,-1.121171726E-01,+0,+0
+6.490374516E+02,-1.282379018E-01,+0,+0
+6.427624761E+02,-1.433536850E-01,+0,+0
+6.360754941E+02,-1.574357350E-01,+0,+0
+6.520963356E+02,-1.767319364E-01,+0,+0
+6.218063954E+02,-1.823591321E-01,+0,+0
+6.144062477E+02,-1.931978959E-01,+0,+0
+6.069354023E+02,-2.029704114E-01,+0,+0
+5.994704864E+02,-2.117244848E-01,+0,+0
+5.920563731E+02,-2.194867639E-01,+0,+0
+5.847217116E+02,-2.263208107E-01,+0,+0
+5.775473355E+02,-2.322859506E-01,+0,+0
+5.705537931E+02,-2.374170395E-01,+0,+0
+5.637632277E+02,-2.417809971E-01,+0,+0
+5.571857001E+02,-2.454392024E-01,+0,+0
+5.508387611E+02,-2.484396745E-01,+0,+0
+5.447299699E+02,-2.508390936E-01,+0,+0
+5.388688456E+02,-2.526876313E-01,+0,+0
+5.332368658E+02,-2.540584632E-01,+0,+0
+5.278294908E+02,-2.549561473E-01,+0,+0
+5.226696154E+02,-2.554807672E-01,+0,+0
+5.177557941E+02,-2.556044156E-01,+0,+0
+5.130536261E+02,-2.554136225E-01,+0,+0
+5.085460616E+02,-2.549657409E-01,+0,+0
+5.042786697E+02,-2.542032960E-01,+0,+0
+5.002252613E+02,-2.532712457E-01,+0,+0
+4.963477940E+02,-2.521011703E-01,+0,+0
+4.926344435E+02,-2.507661918E-01,+0,+0
+4.891080185E+02,-2.492709726E-01,+0,+0
+4.857528240E+02,-2.476295268E-01,+0,+0
+4.825549483E+02,-2.458802638E-01,+0,+0
+4.795085776E+02,-2.440254550E-01,+0,+0
+4.766043079E+02,-2.420848893E-01,+0,+0
+4.738386219E+02,-2.400730056E-01,+0,+0
+4.712050542E+02,-2.379969822E-01,+0,+0
+4.686957879E+02,-2.358787179E-01,+0,+0
+4.663029702E+02,-2.337089868E-01,+0,+0
+4.640193268E+02,-2.315110292E-01,+0,+0
+4.618373338E+02,-2.292863076E-01,+0,+0
+4.597549900E+02,-2.270442233E-01,+0,+0
+4.577687120E+02,-2.247930899E-01,+0,+0
+4.558646956E+02,-2.225364025E-01,+0,+0
+4.540510379E+02,-2.202768902E-01,+0,+0
+4.523142975E+02,-2.180160469E-01,+0,+0
+4.506507994E+02,-2.157690005E-01,+0,+0
+4.490610970E+02,-2.135236393E-01,+0,+0
+4.475390840E+02,-2.112949709E-01,+0,+0
+4.460757602E+02,-2.090792710E-01,+0,+0
+4.446788040E+02,-2.068807822E-01,+0,+0
+4.433384579E+02,-2.047053794E-01,+0,+0
+4.420542819E+02,-2.025416286E-01,+0,+0
+4.408220378E+02,-2.004105421E-01,+0,+0
+4.396373863E+02,-1.982956890E-01,+0,+0
+4.385034190E+02,-1.962094887E-01,+0,+0
+4.374106202E+02,-1.941450374E-01,+0,+0
+4.363594690E+02,-1.921102785E-01,+0,+0
+4.353508596E+02,-1.900944322E-01,+0,+0
+4.343814442E+02,-1.881087874E-01,+0,+0
+4.334473344E+02,-1.861513642E-01,+0,+0
+4.325474912E+02,-1.842217666E-01,+0,+0
+4.316835240E+02,-1.823166079E-01,+0,+0
+4.308515437E+02,-1.804395656E-01,+0,+0
+4.300485305E+02,-1.785886210E-01,+0,+0
+4.292740706E+02,-1.767683665E-01,+0,+0
+4.285248482E+02,-1.749757916E-01,+0,+0
+4.278080494E+02,-1.732068706E-01,+0,+0
+4.271119177E+02,-1.714687793E-01,+0,+0
+4.264394462E+02,-1.697522302E-01,+0,+0
+4.257909536E+02,-1.680678313E-01,+0,+0
+4.251635806E+02,-1.664037932E-01,+0,+0
+4.245601418E+02,-1.647709475E-01,+0,+0
+4.239758123E+02,-1.631594533E-01,+0,+0
+4.234085405E+02,-1.615785292E-01,+0,+0
+4.228612013E+02,-1.600156397E-01,+0,+0
+4.223332975E+02,-1.584815644E-01,+0,+0
+4.218213813E+02,-1.569723859E-01,+0,+0
+4.213253308E+02,-1.554835435E-01,+0,+0
+4.208407444E+02,-1.540205700E-01,+0,+0
+4.203773940E+02,-1.525803884E-01,+0,+0
+4.199262409E+02,-1.511640570E-01,+0,+0
+4.194881417E+02,-1.497656702E-01,+0,+0
+4.190614705E+02,-1.483952591E-01,+0,+0
+4.186492092E+02,-1.470408708E-01,+0,+0
+4.182524153E+02,-1.457115479E-01,+0,+0
+4.178618413E+02,-1.443980534E-01,+0,+0
+4.174860481E+02,-1.431116519E-01,+0,+0
+4.171205566E+02,-1.418418335E-01,+0,+0
+4.167684689E+02,-1.405904327E-01,+0,+0
+4.164217719E+02,-1.393555913E-01,+0,+0
+4.160889263E+02,-1.381465716E-01,+0,+0
+4.157604254E+02,-1.369525805E-01,+0,+0
+4.154470630E+02,-1.357768468E-01,+0,+0
+4.151385804E+02,-1.346199498E-01,+0,+0
+4.148382494E+02,-1.334813313E-01,+0,+0
+4.145436333E+02,-1.323591120E-01,+0,+0
+4.142604156E+02,-1.312567355E-01,+0,+0
+4.139835344E+02,-1.301661071E-01,+0,+0
+4.137178237E+02,-1.290929188E-01,+0,+0
+4.134540097E+02,-1.280360564E-01,+0,+0
+4.131982413E+02,-1.269965055E-01,+0,+0
+4.129502079E+02,-1.259681591E-01,+0,+0
+4.127048867E+02,-1.249618759E-01,+0,+0
+4.124699687E+02,-1.239640309E-01,+0,+0
+4.122397059E+02,-1.229840487E-01,+0,+0
+4.120124417E+02,-1.220152418E-01,+0,+0
+4.117955722E+02,-1.210606628E-01,+0,+0
+4.115806649E+02,-1.201204340E-01,+0,+0
+4.113728855E+02,-1.191950098E-01,+0,+0
+4.111687651E+02,-1.182816712E-01,+0,+0
+4.109713980E+02,-1.173797941E-01,+0,+0
+4.107770810E+02,-1.164946994E-01,+0,+0
+4.105892956E+02,-1.156214870E-01,+0,+0
+4.104035514E+02,-1.147510043E-01,+0,+0
+4.102225329E+02,-1.139005928E-01,+0,+0
+4.100461512E+02,-1.130603661E-01,+0,+0
+4.098738076E+02,-1.122322179E-01,+0,+0
+4.097043654E+02,-1.114141536E-01,+0,+0
+4.095395622E+02,-1.106085556E-01,+0,+0
+4.093805829E+02,-1.098124208E-01,+0,+0
+4.092235822E+02,-1.090287001E-01,+0,+0
+4.090696436E+02,-1.082475920E-01,+0,+0
+4.089192929E+02,-1.074848492E-01,+0,+0
+4.087724717E+02,-1.067306981E-01,+0,+0
+4.086247293E+02,-1.059920412E-01,+0,+0
+4.084834434E+02,-1.052517277E-01,+0,+0
+4.083465355E+02,-1.045307873E-01,+0,+0
+4.082118205E+02,-1.038144004E-01,+0,+0
+4.080780704E+02,-1.031087263E-01,+0,+0
+4.079503980E+02,-1.024128027E-01,+0,+0
+4.078245105E+02,-1.017243137E-01,+0,+0
+4.076994277E+02,-1.010443225E-01,+0,+0
+4.075782030E+02,-1.003724757E-01,+0,+0
+4.074587512E+02,-9.970615813E-02,+0,+0
+4.073420985E+02,-9.905341381E-02,+0,+0
+4.072289897E+02,-9.840697108E-02,+0,+0
+4.071155041E+02,-9.776826396E-02,+0,+0
+4.070049217E+02,-9.713721986E-02,+0,+0
+4.068965658E+02,-9.651265657E-02,+0,+0
+4.067917049E+02,-9.589591489E-02,+0,+0
+4.066877832E+02,-9.528824476E-02,+0,+0
+4.065860546E+02,-9.469059918E-02,+0,+0
+4.064845251E+02,-9.409685599E-02,+0,+0
+4.063868439E+02,-9.350889282E-02,+0,+0
+4.062907759E+02,-9.293199148E-02,+0,+0
+4.061972648E+02,-9.235504837E-02,+0,+0
+4.061038817E+02,-9.179105136E-02,+0,+0
+4.060132288E+02,-9.122959896E-02,+0,+0
+4.059234521E+02,-9.068014195E-02,+0,+0
+4.058361102E+02,-9.013243145E-02,+0,+0
+4.057523772E+02,-8.959040801E-02,+0,+0
+4.056675993E+02,-8.905518634E-02,+0,+0
+4.055862199E+02,-8.852710833E-02,+0,+0
+4.055044607E+02,-8.800739898E-02,+0,+0
+4.054246543E+02,-8.748715870E-02,+0,+0
+4.053438198E+02,-8.697582112E-02,+0,+0
+4.052680278E+02,-8.647187305E-02,+0,+0
+4.051930625E+02,-8.597258150E-02,+0,+0
+4.051192538E+02,-8.547634363E-02,+0,+0
+4.050452259E+02,-8.499100946E-02,+0,+0
+4.049708742E+02,-8.450616907E-02,+0,+0
+4.049032729E+02,-8.402726945E-02,+0,+0
+4.048302606E+02,-8.355207326E-02,+0,+0
+4.047642409E+02,-8.308778674E-02,+0,+0
+4.046978828E+02,-8.263020009E-02,+0,+0
+4.046292493E+02,-8.217262899E-02,+0,+0
+4.045635541E+02,-8.172267064E-02,+0,+0
+4.045012091E+02,-8.127090341E-02,+0,+0
+4.044382729E+02,-8.082785133E-02,+0,+0
+4.043763882E+02,-8.038515054E-02,+0,+0
+4.043133360E+02,-7.995216662E-02,+0,+0
+4.042555571E+02,-7.952030171E-02,+0,+0
+4.041979927E+02,-7.909627522E-02,+0,+0
+4.041367050E+02,-7.867314427E-02,+0,+0
+4.040814034E+02,-7.825576397E-02,+0,+0
+4.040254284E+02,-7.784330562E-02,+0,+0
+4.039703547E+02,-7.743906391E-02,+0,+0
+4.039150093E+02,-7.703191495E-02,+0,+0
+4.038630657E+02,-7.663098302E-02,+0,+0
+4.038087836E+02,-7.623604127E-02,+0,+0
+4.037573511E+02,-7.584478654E-02,+0,+0
+4.037086884E+02,-7.545250908E-02,+0,+0
+4.036594799E+02,-7.506778790E-02,+0,+0
+4.036084285E+02,-7.468503600E-02,+0,+0
+4.035606224E+02,-7.430724991E-02,+0,+0
+4.035134373E+02,-7.393358937E-02,+0,+0
+4.034663589E+02,-7.356203701E-02,+0,+0
+4.034203121E+02,-7.319427960E-02,+0,+0
+4.033741874E+02,-7.283044358E-02,+0,+0
+4.033289870E+02,-7.246797445E-02,+0,+0
+4.032837319E+02,-7.211529960E-02,+0,+0
+4.032394219E+02,-7.176003227E-02,+0,+0
+4.031978289E+02,-7.141297166E-02,+0,+0
+4.031534244E+02,-7.106437603E-02,+0,+0
+4.031111629E+02,-7.072293752E-02,+0,+0
+4.030696436E+02,-7.038223653E-02,+0,+0
+4.030288808E+02,-7.004366839E-02,+0,+0
