+6.662600920E+02,-1.272419187E-02,+0,+0
+6.655044861E+02,-2.537979713E-02,+0,+0
+6.643718010E+02,-3.783907797E-02,+0,+0
+6.628211483E+02,-5.010767375E-02,+0,+0
+6.608786647E+02,-6.215607909E-02,+0,+0
+6.585781344E+02,-7.392071243E-02,+0,+0
+6.559314759E+02,-8.539305074E-02,+0,+0
+6.529710745E+02,-9.653906074E-02,+0,+0
+6.497417675E+02,-1.073323139E-01,+0,+0
+6.707802079E+02,-1.222293327E-01,+0,+0
+6.425076301E+02,-1.277581714E-01,+0,+0
+6.385616050E+02,-1.373599364E-01,+0,+0
+6.344404536E+02,-1.465205685E-01,+0,+0
+6.301604482E+02,-1.552523385E-01,+0,+0
+6.257536750E+02,-1.635304970E-01,+0,+0
+6.212524958E+02,-1.713709627E-01,+0,+0
+6.166696837E+02,-1.787668381E-01,+0,+0
+6.120337471E+02,-1.857249222E-01,+0,+0
+6.073611773E+02,-1.922573706E-01,+0,+0
+6.026750366E+02,-1.983421555E-01,+0,+0
+5.979794101E+02,-2.040133083E-01,+0,+0
+5.933072137E+02,-2.092923695E-01,+0,+0
+5.886587299E+02,-2.141470452E-01,+0,+0
+5.840521468E+02,-2.186334819E-01,+0,+0
+5.794888199E+02,-2.227674378E-01,+0,+0
+5.749939462E+02,-2.265130481E-01,+0,+0
+5.705612923E+02,-2.299538860E-01,+0,+0
+5.662092990E+02,-2.330372976E-01,+0,+0
+5.619389125E+02,-2.358224134E-01,+0,+0
+5.577424558E+02,-2.383238179E-01,+0,+0
+5.536819421E+02,-2.405559893E-01,+0,+0
+5.496740826E+02,-2.425114958E-01,+0,+0
+5.457639240E+02,-2.442177422E-01,+0,+0
+5.419456025E+02,-2.456814065E-01,+0,+0
+5.382275307E+02,-2.469269177E-01,+0,+0
+5.346055253E+02,-2.479667099E-01,+0,+0
+5.310815016E+02,-2.488044008E-01,+0,+0
+5.276586048E+02,-2.494612407E-01,+0,+0
+5.243236593E+02,-2.499436478E-01,+0,+0
+5.210897483E+02,-2.502723163E-01,+0,+0
+5.179474041E+02,-2.504416469E-01,+0,+0
+5.148914126E+02,-2.504738216E-01,+0,+0
+5.119308634E+02,-2.503772798E-01,+0,+0
+5.090544860E+02,-2.501585773E-01,+0,+0
+5.062689024E+02,-2.498262946E-01,+0,+0
+5.035669015E+02,-2.493917173E-01,+0,+0
+5.009481732E+02,-2.488616059E-01,+0,+0
+4.984072480E+02,-2.482354198E-01,+0,+0
+4.959479426E+02,-2.475350551E-01,+0,+0
+4.935591777E+02,-2.467585579E-01,+0,+0
+4.912433294E+02,-2.459138728E-01,+0,+0
+4.890023297E+02,-2.449973247E-01,+0,+0
+4.868291234E+02,-2.440281034E-01,+0,+0
+4.847225058E+02,-2.430055218E-01,+0,+0
+4.826828157E+02,-2.419334802E-01,+0,+0
+4.807084442E+02,-2.408188181E-01,+0,+0
+4.787925589E+02,-2.396625752E-01,+0,+0
+4.769365939E+02,-2.384696519E-01,+0,+0
+4.751359321E+02,-2.372453810E-01,+0,+0
+4.733875142E+02,-2.359859609E-01,+0,+0
+4.716925781E+02,-2.347070922E-01,+0,+0
+4.700524373E+02,-2.334023789E-01,+0,+0
+4.684608226E+02,-2.320746313E-01,+0,+0
+4.669124193E+02,-2.307333968E-01,+0,+0
+4.654136792E+02,-2.293772623E-01,+0,+0
+4.639578532E+02,-2.280094806E-01,+0,+0
+4.625494639E+02,-2.266238875E-01,+0,+0
+4.611760179E+02,-2.252324455E-01,+0,+0
+4.598470701E+02,-2.238347431E-01,+0,+0
+4.585544325E+02,-2.224276669E-01,+0,+0
+4.573026481E+02,-2.210187521E-01,+0,+0
+4.560814203E+02,-2.196045287E-01,+0,+0
+4.549023145E+02,-2.181896043E-01,+0,+0
+4.537525184E+02,-2.167762007E-01,+0,+0
+4.526372668E+02,-2.153588523E-01,+0,+0
+4.515502203E+02,-2.139443033E-01,+0,+0
+4.504970208E+02,-2.125345935E-01,+0,+0
+4.494691374E+02,-2.111250008E-01,+0,+0
+4.484747531E+02,-2.097240659E-01,+0,+0
+4.475057813E+02,-2.083252884E-01,+0,+0
+4.465631243E+02,-2.069331756E-01,+0,+0
+4.456464466E+02,-2.055468113E-01,+0,+0
+4.447566807E+02,-2.041628453E-01,+0,+0
+4.438854445E+02,-2.027949307E-01,+0,+0
+4.430395170E+02,-2.014282877E-01,+0,+0
+4.422166854E+02,-2.000725526E-01,+0,+0
+4.414155873E+02,-1.987231513E-01,+0,+0
+4.406354805E+02,-1.973856673E-01,+0,+0
+4.398754454E+02,-1.960547164E-01,+0,+0
+4.391348858E+02,-1.947325399E-01,+0,+0
+4.384137751E+02,-1.934232766E-01,+0,+0
+4.377123895E+02,-1.921248663E-01,+0,+0
+4.370274833E+02,-1.908318522E-01,+0,+0
+4.363617188E+02,-1.895524360E-01,+0,+0
+4.357117458E+02,-1.882814489E-01,+0,+0
+4.350759954E+02,-1.870222473E-01,+0,+0
+4.344587772E+02,-1.857711793E-01,+0,+0
+4.338552802E+02,-1.845359371E-01,+0,+0
+4.332645259E+02,-1.833086186E-01,+0,+0
+4.326911718E+02,-1.820903912E-01,+0,+0
+4.321291968E+02,-1.808871820E-01,+0,+0
+4.315820029E+02,-1.796925062E-01,+0,+0
+4.310465636E+02,-1.785102127E-01,+0,+0
+4.305245529E+02,-1.773395200E-01,+0,+0
+4.300181896E+02,-1.761773514E-01,+0,+0
+4.295158138E+02,-1.750285476E-01,+0,+0
+4.290316865E+02,-1.738908294E-01,+0,+0
+4.285530340E+02,-1.727637603E-01,+0,+0
+4.280907361E+02,-1.716453230E-01,+0,+0
+4.276381303E+02,-1.705428944E-01,+0,+0
+4.271923553E+02,-1.694476514E-01,+0,+0
+4.267602571E+02,-1.683652303E-01,+0,+0
+4.263344357E+02,-1.672933641E-01,+0,+0
+4.259197900E+02,-1.662303930E-01,+0,+0
+4.255146218E+02,-1.651817894E-01,+0,+0
+4.251212382E+02,-1.641364743E-01,+0,+0
+4.247324332E+02,-1.631059523E-01,+0,+0
+4.243517931E+02,-1.620843179E-01,+0,+0
+4.239814594E+02,-1.610784062E-01,+0,+0
+4.236189768E+02,-1.600755031E-01,+0,+0
+4.232624233E+02,-1.590868491E-01,+0,+0
+4.229180051E+02,-1.581040720E-01,+0,+0
+4.225761010E+02,-1.571377406E-01,+0,+0
+4.222429916E+02,-1.561785430E-01,+0,+0
+4.219152436E+02,-1.552282920E-01,+0,+0
+4.215939269E+02,-1.542813993E-01,+0,+0
+4.212791371E+02,-1.533550610E-01,+0,+0
+4.209737941E+02,-1.524349629E-01,+0,+0
+4.206743499E+02,-1.515227555E-01,+0,+0
+4.203770117E+02,-1.506206748E-01,+0,+0
+4.200898098E+02,-1.497259425E-01,+0,+0
+4.198028202E+02,-1.488400761E-01,+0,+0
+4.195278466E+02,-1.479691670E-01,+0,+0
+4.192543311E+02,-1.470973493E-01,+0,+0
+4.189843695E+02,-1.462382121E-01,+0,+0
+4.187292287E+02,-1.453912051E-01,+0,+0
+4.184694447E+02,-1.445539534E-01,+0,+0
+4.182180584E+02,-1.437195508E-01,+0,+0
+4.179704839E+02,-1.428961173E-01,+0,+0
+4.177259473E+02,-1.420818520E-01,+0,+0
+4.174906442E+02,-1.412743873E-01,+0,+0
+4.172572865E+02,-1.404779905E-01,+0,+0
+4.170282794E+02,-1.396870923E-01,+0,+0
+4.168012629E+02,-1.389054105E-01,+0,+0
+4.165833840E+02,-1.381323782E-01,+0,+0
+4.163655636E+02,-1.373649329E-01,+0,+0
+4.161544210E+02,-1.366067977E-01,+0,+0
+4.159419468E+02,-1.358550444E-01,+0,+0
+4.157363050E+02,-1.351121672E-01,+0,+0
+4.155377578E+02,-1.343704170E-01,+0,+0
+4.153416036E+02,-1.336421567E-01,+0,+0
+4.151455238E+02,-1.329206280E-01,+0,+0
+4.149543729E+02,-1.322053309E-01,+0,+0
+4.147629064E+02,-1.314984368E-01,+0,+0
+4.145833736E+02,-1.307955340E-01,+0,+0
+4.144013400E+02,-1.301010864E-01,+0,+0
+4.142227173E+02,-1.294149923E-01,+0,+0
+4.140499338E+02,-1.287320175E-01,+0,+0
+4.138766432E+02,-1.280574489E-01,+0,+0
+4.137093168E+02,-1.273894911E-01,+0,+0
+4.135416239E+02,-1.267310455E-01,+0,+0
+4.133783489E+02,-1.260729013E-01,+0,+0
+4.132182762E+02,-1.254212248E-01,+0,+0
+4.130574144E+02,-1.247797677E-01,+0,+0
+4.129024385E+02,-1.241470422E-01,+0,+0
+4.127503841E+02,-1.235149841E-01,+0,+0
+4.126002009E+02,-1.228929802E-01,+0,+0
+4.124522516E+02,-1.222747431E-01,+0,+0
+4.123060897E+02,-1.216555878E-01,+0,+0
+4.121630318E+02,-1.210553024E-01,+0,+0
+4.120222539E+02,-1.204514915E-01,+0,+0
+4.118827434E+02,-1.198539663E-01,+0,+0
+4.117461319E+02,-1.192619550E-01,+0,+0
+4.116108872E+02,-1.186817872E-01,+0,+0
+4.114776524E+02,-1.181011251E-01,+0,+0
+4.113474009E+02,-1.175279016E-01,+0,+0
+4.112182886E+02,-1.169583349E-01,+0,+0
+4.110919522E+02,-1.163923303E-01,+0,+0
+4.109688406E+02,-1.158348048E-01,+0,+0
+4.108474267E+02,-1.152823885E-01,+0,+0
+4.107245361E+02,-1.147364335E-01,+0,+0
+4.106065420E+02,-1.141930054E-01,+0,+0
+4.104895003E+02,-1.136531469E-01,+0,+0
+4.103745571E+02,-1.131186426E-01,+0,+0
+4.102631417E+02,-1.125891490E-01,+0,+0
+4.101510759E+02,-1.120618468E-01,+0,+0
+4.100396275E+02,-1.115426155E-01,+0,+0
+4.099324568E+02,-1.110305179E-01,+0,+0
+4.098272391E+02,-1.105158429E-01,+0,+0
+4.097206636E+02,-1.100115736E-01,+0,+0
+4.096178418E+02,-1.095086803E-01,+0,+0
+4.095145019E+02,-1.090129968E-01,+0,+0
+4.094156298E+02,-1.085193352E-01,+0,+0
+4.093146675E+02,-1.080313581E-01,+0,+0
+4.092200872E+02,-1.075526412E-01,+0,+0
+4.091199412E+02,-1.070669961E-01,+0,+0
+4.090255109E+02,-1.065890185E-01,+0,+0
+4.089313571E+02,-1.061186314E-01,+0,+0
+4.088404397E+02,-1.056517911E-01,+0,+0
+4.087480715E+02,-1.051881461E-01,+0,+0
+4.086568954E+02,-1.047306058E-01,+0,+0
