+4.650879148E+02,-2.041552630E-02,+0,+0
+4.631527626E+02,-4.027212018E-02,+0,+0
+4.601211493E+02,-5.898680756E-02,+0,+0
+4.561545743E+02,-7.621171291E-02,+0,+0
+4.514538458E+02,-9.166559517E-02,+0,+0
+4.462430137E+02,-1.051825141E-01,+0,+0
+4.407191358E+02,-1.167383464E-01,+0,+0
+4.350576104E+02,-1.263641382E-01,+0,+0
+4.294204328E+02,-1.341949446E-01,+0,+0
+4.342883780E+02,-1.437955794E-01,+0,+0
+4.185703398E+02,-1.450157025E-01,+0,+0
+4.134981813E+02,-1.483780633E-01,+0,+0
+4.087115959E+02,-1.506173345E-01,+0,+0
+4.042275592E+02,-1.518995689E-01,+0,+0
+4.000508407E+02,-1.523791128E-01,+0,+0
+3.961803641E+02,-1.521911897E-01,+0,+0
+3.925967822E+02,-1.514744124E-01,+0,+0
+3.892925022E+02,-1.503255781E-01,+0,+0
+3.862486994E+02,-1.488186018E-01,+0,+0
+3.834408785E+02,-1.470421770E-01,+0,+0
+3.808561915E+02,-1.450510521E-01,+0,+0
+3.784767136E+02,-1.429035482E-01,+0,+0
+3.762911657E+02,-1.406326425E-01,+0,+0
+3.742673103E+02,-1.382879783E-01,+0,+0
+3.724040778E+02,-1.358914646E-01,+0,+0
+3.706821380E+02,-1.334695844E-01,+0,+0
+3.690887902E+02,-1.310348759E-01,+0,+0
+3.676206654E+02,-1.286180098E-01,+0,+0
+3.662561538E+02,-1.262047185E-01,+0,+0
+3.649967962E+02,-1.238411097E-01,+0,+0
+3.638289721E+02,-1.215032219E-01,+0,+0
+3.627416122E+02,-1.191976890E-01,+0,+0
+3.617306018E+02,-1.169465632E-01,+0,+0
+3.607875002E+02,-1.147404751E-01,+0,+0
+3.599081188E+02,-1.125857071E-01,+0,+0
+3.590859024E+02,-1.104852113E-01,+0,+0
+3.583166372E+02,-1.084387397E-01,+0,+0
+3.575998162E+02,-1.064399570E-01,+0,+0
+3.569222273E+02,-1.044990083E-01,+0,+0
+3.562915671E+02,-1.026069119E-01,+0,+0
+3.556970724E+02,-1.007725370E-01,+0,+0
+3.551382662E+02,-9.898712131E-02,+0,+0
+3.546124308E+02,-9.725493401E-02,+0,+0
+3.541154377E+02,-9.556899575E-02,+0,+0
+3.536466703E+02,-9.392534165E-02,+0,+0
+3.532073577E+02,-9.233639466E-02,+0,+0
+3.527909153E+02,-9.078712871E-02,+0,+0
+3.523980736E+02,-8.928978611E-02,+0,+0
+3.520237693E+02,-8.782733480E-02,+0,+0
+3.516709182E+02,-8.641202076E-02,+0,+0
+3.513333718E+02,-8.503322408E-02,+0,+0
+3.510172343E+02,-8.369385359E-02,+0,+0
+3.507140271E+02,-8.238991544E-02,+0,+0
+3.504246526E+02,-8.112529566E-02,+0,+0
+3.501526011E+02,-7.989354271E-02,+0,+0
+3.498912715E+02,-7.869698458E-02,+0,+0
+3.496438356E+02,-7.753259057E-02,+0,+0
+3.494075975E+02,-7.639640418E-02,+0,+0
+3.491818096E+02,-7.529223594E-02,+0,+0
+3.489684185E+02,-7.421989731E-02,+0,+0
+3.487621960E+02,-7.316867768E-02,+0,+0
+3.485645315E+02,-7.215422315E-02,+0,+0
+3.483759691E+02,-7.115736340E-02,+0,+0
+3.481946448E+02,-7.019302259E-02,+0,+0
+3.480232465E+02,-6.924817009E-02,+0,+0
+3.478561784E+02,-6.833211898E-02,+0,+0
+3.476990403E+02,-6.743384794E-02,+0,+0
+3.475463911E+02,-6.656184858E-02,+0,+0
+3.473992049E+02,-6.570853136E-02,+0,+0
+3.472591242E+02,-6.487706113E-02,+0,+0
+3.471274462E+02,-6.406601710E-02,+0,+0
+3.469972897E+02,-6.327022756E-02,+0,+0
+3.468704970E+02,-6.249702759E-02,+0,+0
+3.467507791E+02,-6.174056445E-02,+0,+0
+3.466359177E+02,-6.100382121E-02,+0,+0
+3.465239552E+02,-6.027671078E-02,+0,+0
+3.464180330E+02,-5.957508627E-02,+0,+0
+3.463131142E+02,-5.888190534E-02,+0,+0
+3.462144504E+02,-5.821155173E-02,+0,+0
+3.461169891E+02,-5.755248884E-02,+0,+0
+3.460240742E+02,-5.690607933E-02,+0,+0
+3.459344790E+02,-5.627270322E-02,+0,+0
+3.458483294E+02,-5.566100688E-02,+0,+0
+3.457653673E+02,-5.505264026E-02,+0,+0
+3.456837996E+02,-5.446193506E-02,+0,+0
+3.456049021E+02,-5.388493275E-02,+0,+0
+3.455280748E+02,-5.331638773E-02,+0,+0
+3.454542005E+02,-5.276205265E-02,+0,+0
+3.453824786E+02,-5.221620389E-02,+0,+0
+3.453147497E+02,-5.168539116E-02,+0,+0
+3.452471815E+02,-5.116136901E-02,+0,+0
